web-scraper-order,web-scraper-start-url,image-src,title,price
"1699471135-110","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/467-000306.jpg?itok=ldHl5jnC","Boat With Toys Water Wheel, 36 x 21cm","R 109.99"
"1699471135-111","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/028-000045.jpg?itok=t671F9SP","Cooler Bag 22 x 13 x 18cm","R 64.98"
"1699471135-112","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/463-000156.jpg?itok=rvfIFR-s","Dinosaur Water Blaster 60cm","R 99.99"
"1699471135-113","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000450.jpg?itok=tqeIHBDX","Disney Frozen Reading Book","R 44.99"
"1699471135-114","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000655.jpg?itok=NMUUoDz5","Batman Mega Activity Book","R 39.98"
"1699471135-115","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=109","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/082-006392.jpg?itok=3ityfb0R","Sunglasse Classic Aviator Pre Premium M","R 99.99"
"1699471152-116","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/568-000469.jpg?itok=Y8AerFeh","My First Educational Book","R 44.99"
"1699471152-117","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/306-000014.jpg?itok=I9Vq-bGC","Tissues 100-Piece, 18 x 20cm","R 29.99"
"1699471152-118","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/010-001009.jpg?itok=_o83w5fP","Glass Container With Plastic Lid","R 49.98"
"1699471152-119","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/010-001010.jpg?itok=fLHmW7nj","Glass Container With Plastic Lid","R 54.99"
"1699471152-120","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/133-000010-B.jpg?itok=IJkajDEZ","Cleaning Cloth Roll","R 19.99"
"1699471152-121","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/306-001730.jpg?itok=0DVL6-Q3","Voi Wet Wipes 160 x 190mm, 120-Piece","R 49.98"
"1699471152-122","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/041-000823.jpg?itok=ZUvhhzV9","Lip Balm Ball Shape 12g","R 14.99"
"1699471152-123","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/041-000821.jpg?itok=1kXR-uqu","Lip Balm Container With Screw-On Lid 7g","R 19.99"
"1699471152-124","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/024-000150-F.jpg?itok=RqiH2O6m","Non-Stick Muffin Tray 12 Cups","R 129.99"
"1699471152-125","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000206.jpg?itok=Yin-ogRc","Mom Slab Of Chocolate 45g","R 29.99"
"1699471152-126","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/048-071509.jpg?itok=lStO5YU8","Torch + Lantern COB - LED Working Light","R 69.99"
"1699471152-127","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-009001.jpg?itok=aIr17lXA","Colour Excavation Set 2-in-1","R 169.99"
"1699471152-128","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-008990.jpg?itok=Kr-hm-Hb","Paint By Numbers, 20 x 30cm","R 119.98"
"1699471152-129","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-008991.jpg?itok=K4G5FL-P","Paint By Numbers, 30 x 40cm","R 149.99"
"1699471152-130","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-000133.jpg?itok=BNJ2A_qR","Paint Your Own Magnets","R 69.99"
"1699471152-131","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/002-250020.jpg?itok=YUeJx7Sp","Kitchen Scale 1kg Mechanical","R 59.99"
"1699471152-132","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/002-000684-A.jpg?itok=iy-yRZ-U","Turner, Nylon","R 49.98"
"1699471152-133","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/079-000354.jpg?itok=CcOoQLHu","Paint Your Own Mask","R 59.99"
"1699471152-134","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000129.jpg?itok=WNthjYth","Choc Coated Turkish Delight 80g","R 39.98"
"1699471152-135","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000848.jpg?itok=AMYx4GxU","Gomutcho Gummys Yogurt 31g","R 6.99"
"1699471152-136","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/004-071185-F.jpg?itok=NbZgtABA","USB Cable Lightning 3.0 Amp 1 meter","R 99.99"
"1699471152-137","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/206-000476.jpg?itok=kgRDxaBV","Thingamajig Adjustable Phone Stand 11cm","R 34.99"
"1699471152-138","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/010-001013.jpg?itok=KBI5ydxw","Glass Container With Plastic Lid","R 134.99"
"1699471152-139","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000206-A.jpg?itok=Rg3gyAK3","Dad Slab Of Chocolate","R 29.99"
"1699471152-140","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/903-000130.jpg?itok=g6_UbLfE","Wonka Chocolate Bar 60g","R 39.98"
"1699471152-141","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000603.jpg?itok=1dK-DVzG","The Brilliant Blue Colouring Book","R 49.98"
"1699471152-142","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000601.jpg?itok=zxV2Uw4r","Fairy Princess Colouring Book","R 49.98"
"1699471152-143","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/573-000342.jpg?itok=kiy4BKzK","Marian Keyes A-Format Novels","R 119.98"
"1699471152-144","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000602.jpg?itok=Xv_JTBht","Rela With Colour","R 49.98"
"1699471152-145","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/071-001123.jpg?itok=dGapkyOx","White Board Cleaner 100ml","R 24.99"
"1699471152-146","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/024-000115.jpg?itok=e9p7mkND","Non Stick Mini Loaf Pan 8 Cups","R 199.98"
"1699471152-147","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/024-000070.jpg?itok=SZQfEVI0","Rotary Push Whisk 30cm Stainless Steel","R 54.99"
"1699471152-148","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/024-000124.jpg?itok=GTVOCyvR","Non Stick Cake Pan 2 Part, 12 x 4cm","R 159.99"
"1699471152-149","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000579.jpg?itok=wOgNqgvy","Paw Patrol Colour By Number Books","R 39.98"
"1699471152-150","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/089-002275.jpg?itok=jYo5vRKY","Horoscope Wooden Key Chain","R 24.99"
"1699471152-151","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=108","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000615.jpg?itok=guF3Cpdy","My Knights Dragons Colouring Book","R 59.99"
"1699471169-152","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000663.jpg?itok=FPvV4_c8","LOL Surprise Colouring Set","R 69.99"
"1699471169-153","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000456.jpg?itok=eRAu1gxM","Look At The Stars Little Bear Reader","R 59.99"
"1699471169-154","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/031-000825-B.jpg?itok=tSJ9EXYz","MDF Picture Frame 13x18cm","R 79.99"
"1699471169-155","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000453.jpg?itok=C3kBBDcm","Mummy Kmows Brst Reader","R 59.99"
"1699471169-156","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/568-000471.jpg?itok=a4FDwLn-","Paw Patrol Opvoedkundige Boeke","R 59.99"
"1699471169-157","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/568-000473.jpg?itok=hYhbIrf1","Snappy Learner (5-7) Adding","R 69.99"
"1699471169-158","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/568-000475.jpg?itok=007sBtm0","Snappy Learner (5-7) Phonics","R 69.99"
"1699471169-159","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/570-000457.jpg?itok=YL9Hn-NU","Squeak The Lion Reader","R 59.99"
"1699471169-160","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000665.jpg?itok=8VeyX0hN","Unicorns Colouring Book 3","R 59.99"
"1699471169-161","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000666.jpg?itok=dtCMAiPT","Unicorns Scrath Art Set 2","R 69.99"
"1699471169-162","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/056-005745-A.jpg?itok=kXKYAEU0","Car Air Freshener Bottle 9ml","R 44.99"
"1699471169-163","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000600.jpg?itok=R8xcnRyF","Dinosaur Activity Book-Red","R 49.98"
"1699471169-164","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000664.jpg?itok=kDBBHf8w","LOL Surprise Scratch Art Set","R 69.99"
"1699471169-165","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/031-000825-C.jpg?itok=tYmYocNR","MDF Picture Frame Certificate","R 129.99"
"1699471169-166","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000668.jpg?itok=mTCodJlv","The Gruffalo Copy Colour Pad","R 69.99"
"1699471169-167","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000670.jpg?itok=jn5FKKkE","The Gruffalo Painting Set","R 69.99"
"1699471169-168","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000669.jpg?itok=t1G2_AMC","The Gruffalos Colouring Set","R 69.99"
"1699471169-169","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/572-000265.jpg?itok=NMLkEabZ","Wordsearch Travel Pad","R 59.99"
"1699471169-170","https://www.crazystore.co.za/products?items_per_page=36&sort_bef_combine=changed_DESC&page=107","/sites/default/files/styles/respond_medium_no_crop/public/crazy_import/images/567-000659.jpg?itok=wiIBPPLH","Green Dinosaur Activity Book","R 59.99"
